,query,month,unique_channels,new_views,hours_watched
4086,Reese's ,October 2018,11,"15,011","8,562"
4087,Reese's ,September 2018,6,"4,343","2,670"
4088,Reese's ,August 2018,10,"12,439","5,645"
4089,Reese's ,July 2018,7,"2,438","1,184"
4090,Reese's ,June 2018,9,"2,312","1,322"
4091,Reese's ,May 2018,10,"6,645","3,527"
4092,Reese's ,April 2018,8,"6,023","2,626"
4093,Reese's ,March 2018,8,679,301
4094,Reese's ,February 2018,11,"1,110",252
4095,Reese's ,January 2018,12,"2,043",690
4096,Reese's ,December 2017,16,"2,224",843
4097,Reese's ,November 2017,14,"1,541",589
4098,Reese's ,October 2017,15,500,231
4099,Kit Kat,May 2019,7,"773,972","567,530"
4100,Kit Kat,April 2019,9,"802,802","680,946"
4101,Kit Kat,March 2019,4,"3,517","2,265"
4102,Kit Kat,February 2019,8,"937,921","621,242"
4103,Kit Kat,January 2019,9,"874,194","627,746"
4104,Kit Kat,December 2018,8,"946,452","627,774"
4105,Kit Kat,November 2018,9,"1,008,071","652,508"
4106,Kit Kat,October 2018,6,"1,197,831","941,880"
4107,Kit Kat,September 2018,9,"942,386","492,512"
4108,Kit Kat,August 2018,3,"1,724,962","1,089,545"
4109,Kit Kat,July 2018,9,"1,180,618","778,129"
4110,Kit Kat,June 2018,9,"1,392,910","888,621"
4111,Kit Kat,May 2018,9,"1,339,462","890,523"
4112,Kit Kat,April 2018,10,"1,736,083","1,089,485"
4113,Kit Kat,March 2018,8,"2,020,014","1,202,535"
4114,Kit Kat,February 2018,6,"1,575,394","719,281"
4115,Kit Kat,January 2018,5,"2,388","1,381"
4116,Kit Kat,December 2017,9,"2,239,914","2,069,140"
4117,Kit Kat,November 2017,3,"1,642,657","1,867,502"
4118,Kit Kat,October 2017,4,"1,299,774","1,034,247"
4119,M&M's,May 2019,0,0,0
4120,M&M's,April 2019,0,0,0
4121,M&M's,March 2019,0,0,0
4122,M&M's,February 2019,0,0,0
4123,M&M's,January 2019,0,0,0
4124,M&M's,December 2018,0,0,0
4125,M&M's,November 2018,0,0,0
4126,M&M's,October 2018,0,0,0
4127,M&M's,September 2018,0,0,0
4128,M&M's,August 2018,0,0,0
4129,M&M's,July 2018,0,0,0
4130,M&M's,June 2018,0,0,0
4131,M&M's,May 2018,0,0,0
4132,M&M's,April 2018,0,0,0
4133,M&M's,March 2018,0,0,0
4134,M&M's,February 2018,0,0,0
4135,M&M's,January 2018,0,0,0
4136,M&M's,December 2017,0,0,0
4137,M&M's,November 2017,0,0,0
4138,M&M's,October 2017,0,0,0
4139,Hershey's,May 2019,5,"3,937","2,272"
4140,Hershey's,April 2019,6,"2,005",970
4141,Hershey's,March 2019,5,816,412
4142,Hershey's,February 2019,4,"2,222",947
4143,Hershey's,January 2019,3,838,485
4144,Hershey's,December 2018,4,184,72
4145,Hershey's,November 2018,3,"1,924","1,011"
4146,Hershey's,October 2018,5,"2,509","1,433"
4147,Hershey's,September 2018,4,"2,573","1,390"
4148,Hershey's,August 2018,3,"1,985",909
4149,Hershey's,July 2018,2,"2,632","1,216"
4150,Hershey's,June 2018,5,"2,244","1,164"
4151,Hershey's,May 2018,4,45,22
4152,Hershey's,April 2018,3,118,39
4153,Hershey's,March 2018,2,"1,385",613
4154,Hershey's,February 2018,2,976,522
4155,Hershey's,January 2018,2,"1,035",319
4156,Hershey's,December 2017,3,"1,759",775
4157,Hershey's,November 2017,2,"1,160",717
4158,Hershey's,October 2017,2,"1,701",788
4159,Almond Joy,May 2019,2,228,109
4160,Almond Joy,April 2019,2,439,188
4161,Almond Joy,March 2019,1,202,129
4162,Almond Joy,February 2019,0,0,0
4163,Almond Joy,January 2019,0,0,0
4164,Almond Joy,December 2018,1,2,1
4165,Almond Joy,November 2018,2,9,4
4166,Almond Joy,October 2018,0,0,0
4167,Almond Joy,September 2018,1,3,1
4168,Almond Joy,August 2018,1,175,40
4169,Almond Joy,July 2018,0,0,0
4170,Almond Joy,June 2018,0,0,0
4171,Almond Joy,May 2018,0,0,0
4172,Almond Joy,April 2018,1,1,1
4173,Almond Joy,March 2018,1,4,0
4174,Almond Joy,February 2018,1,8,6
4175,Almond Joy,January 2018,0,0,0
4176,Almond Joy,December 2017,0,0,0
4177,Almond Joy,November 2017,1,96,84
4178,Almond Joy,October 2017,0,0,0
4179,Butterfinger,May 2019,1,72,31
4180,Butterfinger,April 2019,3,187,68
4181,Butterfinger,March 2019,4,281,125
4182,Butterfinger,February 2019,2,133,49
4183,Butterfinger,January 2019,3,746,204
4184,Butterfinger,December 2018,1,195,117
4185,Butterfinger,November 2018,1,49,27
4186,Butterfinger,October 2018,3,36,33
4187,Butterfinger,September 2018,1,6,2
4188,Butterfinger,August 2018,1,179,118
4189,Butterfinger,July 2018,1,154,62
4190,Butterfinger,June 2018,2,325,96
4191,Butterfinger,May 2018,2,26,31
4192,Butterfinger,April 2018,3,319,212
4193,Butterfinger,March 2018,3,900,280
4194,Butterfinger,February 2018,2,906,319
4195,Butterfinger,January 2018,2,"2,411",776
4196,Butterfinger,December 2017,3,"2,314","1,135"
4197,Butterfinger,November 2017,3,"1,047",615
4198,Butterfinger,October 2017,2,593,85
4199,Twix,May 2019,81,"2,355,074","931,119"
4200,Twix,April 2019,80,"3,071,043","1,187,512"
4201,Twix,March 2019,56,"2,310,084","839,259"
4202,Twix,February 2019,61,"2,390,362","1,077,152"
4203,Twix,January 2019,77,"2,887,264","976,017"
4204,Twix,December 2018,81,"2,197,571","780,330"
4205,Twix,November 2018,51,"19,999","9,658"
4206,Twix,October 2018,54,"33,973","10,932"
4207,Twix,September 2018,50,"59,357","11,033"
4208,Twix,August 2018,48,"169,972","52,783"
4209,Twix,July 2018,52,"27,295","8,344"
4210,Twix,June 2018,59,"37,864","12,928"
4211,Twix,May 2018,53,"31,838","9,802"
4212,Twix,April 2018,49,"23,197","8,639"
4213,Twix,March 2018,59,"1,186,437","945,989"
4214,Twix,February 2018,59,"1,431,600","1,356,701"
4215,Twix,January 2018,40,"1,835,383","2,021,330"
4216,Twix,December 2017,33,"2,126,017","1,931,842"
4217,Twix,November 2017,30,"10,451","6,408"
4218,Twix,October 2017,38,"957,114","1,047,725"
4219,3 Musketeers,May 2019,0,0,0
4220,3 Musketeers,April 2019,0,0,0
4221,3 Musketeers,March 2019,0,0,0
4222,3 Musketeers,February 2019,0,0,0
4223,3 Musketeers,January 2019,0,0,0
4224,3 Musketeers,December 2018,0,0,0
4225,3 Musketeers,November 2018,0,0,0
4226,3 Musketeers,October 2018,0,0,0
4227,3 Musketeers,September 2018,0,0,0
4228,3 Musketeers,August 2018,0,0,0
4229,3 Musketeers,July 2018,0,0,0
4230,3 Musketeers,June 2018,0,0,0
4231,3 Musketeers,May 2018,1,18,2
4232,3 Musketeers,April 2018,0,0,0
4233,3 Musketeers,March 2018,1,0,1
4234,3 Musketeers,February 2018,0,0,0
4235,3 Musketeers,January 2018,1,175,26
4236,3 Musketeers,December 2017,0,0,0
4237,3 Musketeers,November 2017,0,0,0
4238,3 Musketeers,October 2017,0,0,0
4239,Dove Chocolate,May 2019,0,0,0
4240,Dove Chocolate,April 2019,0,0,0
4241,Dove Chocolate,March 2019,0,0,0
4242,Dove Chocolate,February 2019,0,0,0
4243,Dove Chocolate,January 2019,0,0,0
4244,Dove Chocolate,December 2018,0,0,0
4245,Dove Chocolate,November 2018,0,0,0
4246,Dove Chocolate,October 2018,0,0,0
4247,Dove Chocolate,September 2018,0,0,0
4248,Dove Chocolate,August 2018,0,0,0
4249,Dove Chocolate,July 2018,0,0,0
4250,Dove Chocolate,June 2018,0,0,0
4251,Dove Chocolate,May 2018,0,0,0
4252,Dove Chocolate,April 2018,0,0,0
4253,Dove Chocolate,March 2018,0,0,0
4254,Dove Chocolate,February 2018,0,0,0
4255,Dove Chocolate,January 2018,0,0,0
4256,Dove Chocolate,December 2017,0,0,0
4257,Dove Chocolate,November 2017,0,0,0
4258,Dove Chocolate,October 2017,0,0,0
4259,Milky Way,May 2019,44,"20,412","11,256"
4260,Milky Way,April 2019,39,"27,934","15,133"
4261,Milky Way,March 2019,37,"19,592","11,913"
4262,Milky Way,February 2019,30,"7,524","3,968"
4263,Milky Way,January 2019,36,"27,088","15,901"
4264,Milky Way,December 2018,34,"12,023,546","2,496,245"
4265,Milky Way,November 2018,41,"9,336","6,604"
4266,Milky Way,October 2018,38,"18,649","9,619"
4267,Milky Way,September 2018,36,"15,816","7,377"
4268,Milky Way,August 2018,38,"42,554","7,234"
4269,Milky Way,July 2018,36,"69,610","9,080"
4270,Milky Way,June 2018,36,"10,966","4,929"
4271,Milky Way,May 2018,32,"13,393","7,518"
4272,Milky Way,April 2018,34,"9,278","5,039"
4273,Milky Way,March 2018,42,"7,880","2,572"
4274,Milky Way,February 2018,31,"7,004","2,175"
4275,Milky Way,January 2018,39,"10,096","3,353"
4276,Milky Way,December 2017,37,"7,864","3,234"
4277,Milky Way,November 2017,36,"10,897","4,972"
4278,Milky Way,October 2017,37,"9,712","5,061"
4279,Twizzlers,May 2019,6,"4,207","1,784"
4280,Twizzlers,April 2019,7,"4,061","2,335"
4281,Twizzlers,March 2019,3,322,129
4282,Twizzlers,February 2019,4,"3,777","2,302"
4283,Twizzlers,January 2019,2,232,70
4284,Twizzlers,December 2018,4,223,126
4285,Twizzlers,November 2018,5,"3,898","2,652"
4286,Twizzlers,October 2018,6,"4,467","2,643"
4287,Twizzlers,September 2018,4,"4,226","2,190"
4288,Twizzlers,August 2018,4,"2,649","1,209"
4289,Twizzlers,July 2018,4,"1,695",636
4290,Twizzlers,June 2018,5,"1,439",630
4291,Twizzlers,May 2018,2,246,117
4292,Twizzlers,April 2018,2,28,8
4293,Twizzlers,March 2018,4,989,286
4294,Twizzlers,February 2018,4,579,205
4295,Twizzlers,January 2018,6,666,189
4296,Twizzlers,December 2017,6,"1,176",373
4297,Twizzlers,November 2017,4,"1,346",863
4298,Twizzlers,October 2017,5,"2,212",552
4299,Ferrero Rocher,May 2019,2,185,51
4300,Ferrero Rocher,April 2019,1,28,1
4301,Ferrero Rocher,March 2019,1,17,1
4302,Ferrero Rocher,February 2019,1,73,20
4303,Ferrero Rocher,January 2019,2,219,87
4304,Ferrero Rocher,December 2018,3,278,65
4305,Ferrero Rocher,November 2018,0,0,0
4306,Ferrero Rocher,October 2018,2,"13,182","3,105"
4307,Ferrero Rocher,September 2018,1,"6,317","1,527"
4308,Ferrero Rocher,August 2018,2,53,14
4309,Ferrero Rocher,July 2018,0,0,0
4310,Ferrero Rocher,June 2018,1,24,11
4311,Ferrero Rocher,May 2018,1,360,161
4312,Ferrero Rocher,April 2018,2,244,52
4313,Ferrero Rocher,March 2018,1,"6,955","1,177"
4314,Ferrero Rocher,February 2018,1,"2,045",415
4315,Ferrero Rocher,January 2018,4,"1,361",416
4316,Ferrero Rocher,December 2017,2,"6,651","2,005"
4317,Ferrero Rocher,November 2017,0,0,0
4318,Ferrero Rocher,October 2017,1,"3,836",735
4319,Baby Ruth,May 2019,0,0,0
4320,Baby Ruth,April 2019,0,0,0
4321,Baby Ruth,March 2019,0,0,0
4322,Baby Ruth,February 2019,0,0,0
4323,Baby Ruth,January 2019,1,111,46
4324,Baby Ruth,December 2018,0,0,0
4325,Baby Ruth,November 2018,0,0,0
4326,Baby Ruth,October 2018,0,0,0
4327,Baby Ruth,September 2018,0,0,0
4328,Baby Ruth,August 2018,0,0,0
4329,Baby Ruth,July 2018,0,0,0
4330,Baby Ruth,June 2018,0,0,0
4331,Baby Ruth,May 2018,0,0,0
4332,Baby Ruth,April 2018,0,0,0
4333,Baby Ruth,March 2018,0,0,0
4334,Baby Ruth,February 2018,0,0,0
4335,Baby Ruth,January 2018,0,0,0
4336,Baby Ruth,December 2017,0,0,0
4337,Baby Ruth,November 2017,0,0,0
4338,Baby Ruth,October 2017,2,69,58
4339,Ghiradelli,May 2019,0,0,0
4340,Ghiradelli,April 2019,0,0,0
4341,Ghiradelli,March 2019,0,0,0
4342,Ghiradelli,February 2019,0,0,0
4343,Ghiradelli,January 2019,0,0,0
4344,Ghiradelli,December 2018,0,0,0
4345,Ghiradelli,November 2018,0,0,0
4346,Ghiradelli,October 2018,0,0,0
4347,Ghiradelli,September 2018,0,0,0
4348,Ghiradelli,August 2018,0,0,0
4349,Ghiradelli,July 2018,0,0,0
4350,Ghiradelli,June 2018,0,0,0
4351,Ghiradelli,May 2018,0,0,0
4352,Ghiradelli,April 2018,0,0,0
4353,Ghiradelli,March 2018,0,0,0
4354,Ghiradelli,February 2018,0,0,0
4355,Ghiradelli,January 2018,0,0,0
4356,Ghiradelli,December 2017,0,0,0
4357,Ghiradelli,November 2017,0,0,0
4358,Ghiradelli,October 2017,0,0,0
4359,Skittles,May 2019,86,"65,470","41,324"
4360,Skittles,April 2019,85,"78,999","49,018"
4361,Skittles,March 2019,68,"28,888","17,451"
4362,Skittles,February 2019,62,"46,838","23,594"
4363,Skittles,January 2019,58,"40,772","19,900"
4364,Skittles,December 2018,62,"24,306","13,947"
4365,Skittles,November 2018,61,"40,901","22,293"
4366,Skittles,October 2018,62,"45,774","20,935"
4367,Skittles,September 2018,52,"34,871","14,817"
4368,Skittles,August 2018,60,"120,558","64,520"
4369,Skittles,July 2018,48,"25,631","12,036"
4370,Skittles,June 2018,49,"38,815","16,937"
4371,Skittles,May 2018,49,"3,773,845","1,899,826"
4372,Skittles,April 2018,44,"3,602,555","1,829,238"
4373,Skittles,March 2018,42,"21,277","8,532"
4374,Skittles,February 2018,39,"29,107","13,485"
4375,Skittles,January 2018,37,"3,701,221","932,463"
4376,Skittles,December 2017,45,"4,501,802","1,768,975"
4377,Skittles,November 2017,55,"8,572,565","2,186,425"
4378,Skittles,October 2017,51,"39,272","19,028"
4379,York Peppermint Patties,May 2019,1,255,80
4380,York Peppermint Patties,April 2019,1,224,95
4381,York Peppermint Patties,March 2019,0,0,0
4382,York Peppermint Patties,February 2019,1,260,155
4383,York Peppermint Patties,January 2019,1,330,105
4384,York Peppermint Patties,December 2018,0,0,0
4385,York Peppermint Patties,November 2018,0,0,0
4386,York Peppermint Patties,October 2018,0,0,0
4387,York Peppermint Patties,September 2018,0,0,0
4388,York Peppermint Patties,August 2018,0,0,0
4389,York Peppermint Patties,July 2018,0,0,0
4390,York Peppermint Patties,June 2018,0,0,0
4391,York Peppermint Patties,May 2018,0,0,0
4392,York Peppermint Patties,April 2018,0,0,0
4393,York Peppermint Patties,March 2018,0,0,0
4394,York Peppermint Patties,February 2018,0,0,0
4395,York Peppermint Patties,January 2018,0,0,0
4396,York Peppermint Patties,December 2017,0,0,0
4397,York Peppermint Patties,November 2017,0,0,0
4398,York Peppermint Patties,October 2017,0,0,0
4399,Tootsie Rolls,May 2019,1,"1,062","2,126"
4400,Tootsie Rolls,April 2019,0,0,0
4401,Tootsie Rolls,March 2019,0,0,0
4402,Tootsie Rolls,February 2019,0,0,0
4403,Tootsie Rolls,January 2019,2,20,7
4404,Tootsie Rolls,December 2018,1,67,53
4405,Tootsie Rolls,November 2018,2,42,14
4406,Tootsie Rolls,October 2018,2,"2,087","2,509"
4407,Tootsie Rolls,September 2018,0,0,0
4408,Tootsie Rolls,August 2018,1,12,4
4409,Tootsie Rolls,July 2018,2,406,122
4410,Tootsie Rolls,June 2018,0,0,0
4411,Tootsie Rolls,May 2018,2,94,97
4412,Tootsie Rolls,April 2018,2,67,31
4413,Tootsie Rolls,March 2018,2,393,118
4414,Tootsie Rolls,February 2018,2,757,382
4415,Tootsie Rolls,January 2018,0,0,0
4416,Tootsie Rolls,December 2017,2,"7,658","4,604"
4417,Tootsie Rolls,November 2017,1,945,745
4418,Tootsie Rolls,October 2017,2,"1,484",707
4419,Swedish Fish,May 2019,5,"33,491","20,558"
4420,Swedish Fish,April 2019,8,"32,875","17,849"
4421,Swedish Fish,March 2019,8,"19,266","9,170"
4422,Swedish Fish,February 2019,3,114,37
4423,Swedish Fish,January 2019,7,"14,359","7,357"
4424,Swedish Fish,December 2018,6,"12,820","8,892"
4425,Swedish Fish,November 2018,5,"1,554","1,018"
4426,Swedish Fish,October 2018,2,118,51
4427,Swedish Fish,September 2018,4,168,143
4428,Swedish Fish,August 2018,2,894,227
4429,Swedish Fish,July 2018,4,127,88
4430,Swedish Fish,June 2018,3,190,62
4431,Swedish Fish,May 2018,5,118,54
4432,Swedish Fish,April 2018,2,20,10
4433,Swedish Fish,March 2018,3,215,46
4434,Swedish Fish,February 2018,3,408,86
4435,Swedish Fish,January 2018,3,9,5
4436,Swedish Fish,December 2017,3,"4,642","2,571"
4437,Swedish Fish,November 2017,3,"4,454","2,237"
4438,Swedish Fish,October 2017,4,"1,570",725
4439,Full Throttle,May 2019,82,"52,692","44,949"
4440,Full Throttle,April 2019,84,"55,470","46,694"
4441,Full Throttle,March 2019,53,"30,990","27,858"
4442,Full Throttle,February 2019,65,"31,605","19,721"
4443,Full Throttle,January 2019,65,"27,267","17,104"
4444,Full Throttle,December 2018,62,"18,386","11,894"
4445,Full Throttle,November 2018,59,"61,591","26,096"
4446,Full Throttle,October 2018,52,"48,139","33,839"
4447,Full Throttle,September 2018,53,"30,670","22,018"
4448,Full Throttle,August 2018,53,"20,729","13,190"
4449,Full Throttle,July 2018,48,"26,509","11,738"
4450,Full Throttle,June 2018,55,"24,288","12,802"
4451,Full Throttle,May 2018,53,"20,892","14,302"
4452,Full Throttle,April 2018,56,"18,965","10,817"
4453,Full Throttle,March 2018,51,"17,278","7,909"
4454,Full Throttle,February 2018,46,"14,101","6,051"
4455,Full Throttle,January 2018,30,"9,932","4,615"
4456,Full Throttle,December 2017,41,"14,492","8,361"
4457,Full Throttle,November 2017,39,"16,061","8,039"
4458,Full Throttle,October 2017,38,"11,705","5,551"
4459,NOS energy,May 2019,3,105,45
4460,NOS energy,April 2019,3,154,77
4461,NOS energy,March 2019,2,144,42
4462,NOS energy,February 2019,2,92,38
4463,NOS energy,January 2019,2,81,57
4464,NOS energy,December 2018,2,285,122
4465,NOS energy,November 2018,2,474,178
4466,NOS energy,October 2018,3,992,461
4467,NOS energy,September 2018,1,354,107
4468,NOS energy,August 2018,1,766,243
4469,NOS energy,July 2018,2,"1,241",502
4470,NOS energy,June 2018,1,552,297
4471,NOS energy,May 2018,1,435,183
4472,NOS energy,April 2018,1,336,198
4473,NOS energy,March 2018,2,271,83
4474,NOS energy,February 2018,2,668,266
4475,NOS energy,January 2018,1,654,29
4476,NOS energy,December 2017,3,225,60
4477,NOS energy,November 2017,2,370,105
4478,NOS energy,October 2017,3,"1,000",322
4479,AMP Energy,May 2019,2,409,192
4480,AMP Energy,April 2019,1,141,34
4481,AMP Energy,March 2019,2,11,8
4482,AMP Energy,February 2019,0,0,0
4483,AMP Energy,January 2019,1,54,15
4484,AMP Energy,December 2018,1,115,75
4485,AMP Energy,November 2018,1,333,246
4486,AMP Energy,October 2018,0,0,0
4487,AMP Energy,September 2018,0,0,0
4488,AMP Energy,August 2018,1,256,191
4489,AMP Energy,July 2018,1,140,154
4490,AMP Energy,June 2018,1,7,2
4491,AMP Energy,May 2018,1,114,163
4492,AMP Energy,April 2018,1,289,254
4493,AMP Energy,March 2018,2,925,829
4494,AMP Energy,February 2018,2,368,165
4495,AMP Energy,January 2018,1,145,28
4496,AMP Energy,December 2017,0,0,0
4497,AMP Energy,November 2017,2,"1,458",958
4498,AMP Energy,October 2017,3,"1,715","1,067"
4499,Game Fuel,May 2019,8,"548,374","50,586"
4500,Game Fuel,April 2019,6,"622,152","57,064"
4501,Game Fuel,March 2019,4,"18,113","3,904"
4502,Game Fuel,February 2019,6,"25,907","16,604"
4503,Game Fuel,January 2019,2,"1,010",193
4504,Game Fuel,December 2018,0,0,0
4505,Game Fuel,November 2018,0,0,0
4506,Game Fuel,October 2018,2,43,17
4507,Game Fuel,September 2018,2,0,0
4508,Game Fuel,August 2018,2,63,23
4509,Game Fuel,July 2018,2,16,13
4510,Game Fuel,June 2018,3,219,61
4511,Game Fuel,May 2018,2,"5,065","1,514"
4512,Game Fuel,April 2018,1,"4,551","2,220"
4513,Game Fuel,March 2018,2,"4,464",975
4514,Game Fuel,February 2018,3,"9,032","1,989"
4515,Game Fuel,January 2018,2,"1,064",78
4516,Game Fuel,December 2017,4,"1,307",193
4517,Game Fuel,November 2017,2,26,42
4518,Game Fuel,October 2017,1,32,13
4519,Huberts,May 2019,49,"109,978","40,838"
4520,Huberts,April 2019,55,"97,390","36,451"
4521,Huberts,March 2019,36,"95,255","32,157"
4522,Huberts,February 2019,42,"60,106","17,557"
4523,Huberts,January 2019,45,"47,625","17,319"
4524,Huberts,December 2018,47,"35,487","15,866"
4525,Huberts,November 2018,39,"21,439","8,387"
4526,Huberts,October 2018,40,"73,278","35,616"
4527,Huberts,September 2018,31,"64,378","35,424"
4528,Huberts,August 2018,35,"41,508","20,069"
4529,Huberts,July 2018,30,"59,839","29,929"
4530,Huberts,June 2018,25,"62,124","32,421"
4531,Huberts,May 2018,29,"50,651","30,982"
4532,Huberts,April 2018,30,"56,361","32,003"
4533,Huberts,March 2018,31,"15,599","5,624"
4534,Huberts,February 2018,25,"14,252","6,377"
4535,Huberts,January 2018,20,"21,575","14,825"
4536,Huberts,December 2017,31,"22,027","14,596"
4537,Huberts,November 2017,24,"18,038","9,906"
4538,Huberts,October 2017,26,"15,112","6,593"
4539,Monster Energy,May 2019,94,"5,188,941","3,590,331"
4540,Monster Energy,April 2019,98,"4,792,683","3,533,384"
4541,Monster Energy,March 2019,78,"1,309,929","475,374"
4542,Monster Energy,February 2019,73,"5,697,240","4,008,132"
4543,Monster Energy,January 2019,98,"7,090,441","5,077,286"
4544,Monster Energy,December 2018,84,"6,791,857","4,857,800"
4545,Monster Energy,November 2018,78,"1,110,503","375,750"
4546,Monster Energy,October 2018,80,"5,040,575","4,022,415"
4547,Monster Energy,September 2018,71,"5,814,028","3,972,951"
4548,Monster Energy,August 2018,73,"1,532,503","526,095"
4549,Monster Energy,July 2018,79,"6,979,398","4,189,354"
4550,Monster Energy,June 2018,70,"4,953,118","3,443,087"
4551,Monster Energy,May 2018,60,"7,578,349","4,792,983"
4552,Monster Energy,April 2018,68,"4,576,934","2,898,748"
4553,Monster Energy,March 2018,74,"6,221,761","3,554,032"
4554,Monster Energy,February 2018,67,"3,890,644","3,692,877"
4555,Monster Energy,January 2018,41,"2,963,027","4,955,568"
4556,Monster Energy,December 2017,37,"2,638,209","2,489,996"
4557,Monster Energy,November 2017,34,"88,167","63,162"
4558,Monster Energy,October 2017,35,"2,637,670","1,953,341"
4559,Java Monster,May 2019,1,"5,943","1,803"
4560,Java Monster,April 2019,1,"4,187","1,474"
4561,Java Monster,March 2019,1,"8,009","2,150"
4562,Java Monster,February 2019,1,"3,508",898
4563,Java Monster,January 2019,0,0,0
4564,Java Monster,December 2018,0,0,0
4565,Java Monster,November 2018,1,"3,358","1,180"
4566,Java Monster,October 2018,1,"4,317","2,379"
4567,Java Monster,September 2018,1,"6,072","2,841"
4568,Java Monster,August 2018,0,0,0
4569,Java Monster,July 2018,0,0,0
4570,Java Monster,June 2018,0,0,0
